CustomerID,JoinDate,ChurnDate,CustomerStatus,Age,AgeGroup,Gender,Geography,TenureMonths,IncomeLevel,ContractType,SubscriptionPlan,MonthlyCharges,PaymentMethod,AutoPay,SupportCalls,LatePayments,SatisfactionScore,TotalRevenue,LastActivityDate,RiskScore,RiskCategory,ChurnReason
CUST-01323,3/20/2024,1/31/2025,Churned,69,65+,Male,South,11,Middle,Month-to-Month,Standard,69.02,Bank Transfer,Yes,3,1,3,760.26,1/31/2025,59,Churned,Competitor Offer
CUST-01324,10/16/2023,10/31/2025,Churned,53,45-54,Non-binary,Midwest,25,Middle,Month-to-Month,Standard,91.91,Bank Transfer,Yes,0,2,4,2300.51,10/31/2025,40,Churned,Competitor Offer
CUST-01325,1/7/2024,10/31/2024,Churned,33,25-34,Female,Northeast,10,Low,Month-to-Month,Basic,45.97,Electronic Check,No,4,3,3,459.7,10/31/2024,93,Churned,Service Issues
CUST-01326,9/29/2024,8/31/2025,Churned,19,18-24,Female,Northeast,12,Middle,One Year,Standard,73.41,Credit Card,Yes,5,2,2,882.02,8/31/2025,63,Churned,Service Issues
CUST-01327,12/18/2024,3/31/2025,Churned,64,55-64,Male,Northeast,4,High,Month-to-Month,Basic,39.6,Mailed Check,No,3,2,3,158.99,3/31/2025,80,Churned,Competitor Offer
CUST-01328,1/5/2022,,Active,18,18-24,Male,South,48,High,Month-to-Month,Basic,43.69,Electronic Check,No,5,1,3,2099.76,10/11/2025,81,High Risk,
CUST-01329,9/26/2023,,Active,56,55-64,Female,West,28,High,Month-to-Month,Standard,73.62,Bank Transfer,No,3,1,4,2064.66,11/16/2025,56,Medium Risk,
CUST-01330,5/22/2024,,Active,67,65+,Male,West,20,High,Month-to-Month,Premium,134.97,Electronic Check,No,4,1,3,2703.44,11/8/2025,80,High Risk,
CUST-01331,8/7/2023,,Active,42,35-44,Female,Midwest,29,Middle,Month-to-Month,Standard,83.45,Bank Transfer,No,3,2,3,2423.8,12/7/2025,66,Medium Risk,
CUST-01332,1/5/2024,,Active,65,65+,Male,Midwest,24,Middle,Month-to-Month,Premium,133.38,Bank Transfer,Yes,3,1,4,3205.12,11/12/2025,50,Medium Risk,
CUST-01333,7/10/2022,,Active,65,65+,Male,Midwest,42,Low,Month-to-Month,Basic,61.13,Bank Transfer,No,4,2,3,2571.14,11/9/2025,73,High Risk,
CUST-01334,7/6/2024,,Active,27,25-34,Male,Northeast,18,Middle,Month-to-Month,Basic,54,Credit Card,Yes,6,2,1,973.62,10/27/2025,82,High Risk,
CUST-01335,8/31/2023,,Active,31,25-34,Female,Northeast,29,Low,One Year,Basic,41.24,Credit Card,Yes,1,1,4,1197.82,12/30/2025,27,Low Risk,
CUST-01336,8/20/2025,,Active,49,45-54,Female,Northeast,5,Middle,Month-to-Month,Standard,88.06,Bank Transfer,Yes,4,1,3,441.62,11/3/2025,63,Medium Risk,
CUST-01337,9/19/2023,,Active,44,35-44,Male,South,28,Middle,Month-to-Month,Premium,124.22,Bank Transfer,No,3,2,4,3483.74,12/10/2025,66,Medium Risk,
CUST-01338,3/17/2024,,Active,52,45-54,Male,South,22,High,Month-to-Month,Standard,79.63,Bank Transfer,Yes,0,0,4,1754.24,12/10/2025,30,Low Risk,
CUST-01339,1/16/2022,5/31/2025,Churned,24,18-24,Male,South,41,Middle,Month-to-Month,Premium,104.73,Credit Card,Yes,1,1,5,4298.64,5/31/2025,50,Churned,Price Too High
CUST-01340,9/2/2025,,Active,43,35-44,Male,South,4,Middle,One Year,Standard,71.47,Electronic Check,No,0,1,5,286.95,11/23/2025,45,Medium Risk,
CUST-01341,9/9/2023,,Active,73,65+,Female,Midwest,28,Low,One Year,Standard,82.61,Credit Card,Yes,0,1,5,2316.8,12/8/2025,16,Low Risk,
CUST-01342,7/21/2024,,Active,72,65+,Female,West,18,Low,Two Year,Standard,57.75,Electronic Check,No,2,3,5,1041.24,10/29/2025,41,Medium Risk,
CUST-01343,2/27/2025,,Active,79,65+,Female,West,11,Middle,Two Year,Basic,49.31,Credit Card,No,2,2,3,543.15,10/30/2025,53,Medium Risk,
CUST-01344,7/26/2024,,Active,64,55-64,Male,West,18,Low,Month-to-Month,Standard,70.23,Credit Card,Yes,3,0,4,1266.24,12/6/2025,39,Low Risk,
CUST-01345,7/12/2024,,Active,75,65+,Male,South,18,High,Month-to-Month,Standard,73.99,Credit Card,No,1,2,4,1334.04,11/23/2025,48,Medium Risk,
CUST-01346,8/23/2022,,Active,53,45-54,Female,Midwest,41,Middle,Month-to-Month,Standard,74.45,Electronic Check,No,2,1,3,3056.93,12/2/2025,67,Medium Risk,
CUST-01347,9/16/2024,,Active,47,45-54,Female,South,16,Low,Month-to-Month,Premium,125.6,Bank Transfer,Yes,1,2,5,2013.36,11/8/2025,50,Medium Risk,
CUST-01348,4/15/2025,,Active,20,18-24,Non-binary,West,9,Low,Month-to-Month,Standard,69.76,Bank Transfer,Yes,3,1,4,628.89,10/31/2025,52,Medium Risk,
CUST-01349,6/17/2024,12/31/2025,Churned,19,18-24,Male,Northeast,19,High,Month-to-Month,Premium,93,Electronic Check,Yes,3,1,3,1769.8,12/31/2025,60,Churned,Competitor Offer
CUST-01350,12/12/2023,,Active,42,35-44,Male,Northeast,25,High,Two Year,Standard,62.46,Electronic Check,No,1,1,5,1564.32,12/12/2025,32,Low Risk,
CUST-01351,7/7/2025,,Active,76,65+,Male,Northeast,6,Low,Month-to-Month,Standard,71.96,Electronic Check,Yes,1,1,5,432.84,11/23/2025,53,Medium Risk,
CUST-01352,7/1/2022,,Active,50,45-54,Male,South,42,High,One Year,Premium,125.12,Credit Card,Yes,6,0,3,5262.56,11/19/2025,49,Medium Risk,
CUST-01353,7/27/2024,,Active,58,55-64,Male,Northeast,18,Low,One Year,Standard,73.62,Credit Card,Yes,0,0,5,1327.36,12/6/2025,19,Low Risk,
CUST-01354,6/12/2023,,Active,66,65+,Male,South,31,High,Month-to-Month,Standard,70.63,Bank Transfer,No,3,1,4,2192.71,10/31/2025,54,Medium Risk,
CUST-01355,3/19/2023,,Active,78,65+,Male,South,34,Low,Month-to-Month,Standard,91.24,Credit Card,Yes,3,1,3,3106.27,12/12/2025,47,Medium Risk,
CUST-01356,5/5/2024,4/30/2025,Churned,32,25-34,Male,West,12,High,Month-to-Month,Basic,57.55,Mailed Check,No,6,3,2,691.46,4/30/2025,98,Churned,Service Issues
CUST-01357,5/10/2025,,Active,19,18-24,Non-binary,Northeast,8,Middle,One Year,Basic,48.23,Bank Transfer,No,2,1,3,386.56,12/13/2025,61,Medium Risk,
CUST-01358,2/11/2023,,Active,71,65+,Male,West,35,Middle,Month-to-Month,Standard,89.07,Credit Card,Yes,3,1,3,3121.47,11/15/2025,52,Medium Risk,
CUST-01359,10/22/2022,,Active,25,25-34,Male,South,39,Middle,Month-to-Month,Standard,75.91,Electronic Check,No,2,3,4,2965.05,11/15/2025,68,Medium Risk,
CUST-01360,2/15/2022,,Active,61,55-64,Non-binary,Midwest,47,Low,Two Year,Standard,75.85,Mailed Check,No,3,3,4,3569.51,12/20/2025,35,Low Risk,
CUST-01361,1/29/2023,,Active,57,55-64,Male,West,36,Low,Month-to-Month,Standard,75.93,Bank Transfer,Yes,3,0,4,2736.9,12/24/2025,38,Low Risk,
CUST-01362,12/13/2024,,Active,68,65+,Male,South,13,High,Two Year,Standard,72.17,Credit Card,Yes,1,1,5,940.37,12/16/2025,14,Low Risk,
CUST-01363,8/14/2023,,Active,36,35-44,Male,Midwest,29,Low,One Year,Basic,51.04,Bank Transfer,Yes,3,1,3,1482.47,11/1/2025,40,Medium Risk,
CUST-01364,10/22/2023,,Active,37,35-44,Female,South,27,Low,One Year,Standard,82.98,Electronic Check,No,2,3,3,2244.18,12/2/2025,55,Medium Risk,
CUST-01365,1/16/2024,,Active,41,35-44,Male,Northeast,24,High,Month-to-Month,Standard,66.79,Electronic Check,Yes,3,2,4,1604.96,12/2/2025,58,Medium Risk,
CUST-01366,3/10/2022,,Active,64,55-64,Male,Northeast,46,Low,One Year,Standard,73.29,Bank Transfer,Yes,1,0,4,3375.74,12/22/2025,17,Low Risk,
CUST-01367,9/4/2025,,Active,68,65+,Male,Northeast,4,High,Month-to-Month,Basic,53.66,Bank Transfer,No,2,1,4,215.44,12/12/2025,63,Medium Risk,
CUST-01368,2/16/2022,1/31/2025,Churned,36,35-44,Male,South,36,Middle,Month-to-Month,Basic,53.59,Electronic Check,No,4,3,2,1931.64,1/31/2025,98,Churned,Billing Issues
CUST-01369,11/4/2024,,Active,43,35-44,Female,West,14,Middle,One Year,Premium,109.3,Bank Transfer,Yes,3,2,4,1533.48,11/17/2025,41,Medium Risk,
CUST-01370,12/10/2023,,Active,31,25-34,Female,Northeast,25,Low,One Year,Standard,67.82,Mailed Check,No,0,3,5,1698.56,12/13/2025,37,Low Risk,
CUST-01371,4/1/2025,10/31/2025,Churned,24,18-24,Male,Northeast,7,Middle,Month-to-Month,Basic,56.86,Credit Card,No,3,3,3,398.02,10/31/2025,81,Churned,Competitor Offer
CUST-01372,4/23/2024,11/30/2024,Churned,53,45-54,Female,Northeast,8,Low,Two Year,Premium,109.54,Electronic Check,No,3,4,4,876.32,11/30/2024,69,Churned,Price Too High
CUST-01373,8/21/2025,11/30/2025,Churned,75,65+,Female,Northeast,4,High,Month-to-Month,Basic,39.35,Electronic Check,No,3,3,3,157.4,11/30/2025,90,Churned,Competitor Offer
CUST-01374,9/4/2023,,Active,78,65+,Male,West,28,Low,One Year,Standard,83.07,Bank Transfer,Yes,6,1,2,2329.71,11/26/2025,51,Medium Risk,
CUST-01375,4/16/2024,,Active,45,45-54,Male,West,21,Middle,Two Year,Premium,117.71,Mailed Check,No,3,3,3,2475.45,11/4/2025,50,Medium Risk,
CUST-01376,8/27/2024,10/31/2024,Churned,32,25-34,Male,West,3,Middle,Month-to-Month,Premium,97.26,Mailed Check,No,3,3,3,291.78,10/31/2024,88,Churned,Billing Issues
CUST-01377,7/4/2022,10/31/2022,Churned,21,18-24,Female,Northeast,4,High,Month-to-Month,Basic,55.35,Electronic Check,No,6,1,3,221.4,10/31/2022,91,Churned,Service Issues
CUST-01378,12/2/2022,11/30/2024,Churned,25,25-34,Male,West,24,Middle,Month-to-Month,Premium,127.59,Credit Card,Yes,2,2,4,3065.98,11/30/2024,53,Churned,Price Too High
CUST-01379,5/9/2023,,Active,76,65+,Female,South,32,Middle,One Year,Basic,47.93,Mailed Check,No,4,3,2,1535.92,10/22/2025,76,High Risk,
CUST-01380,1/25/2022,4/30/2022,Churned,41,35-44,Male,Midwest,4,High,Two Year,Standard,73.37,Electronic Check,No,0,3,4,293.48,4/30/2022,46,Churned,Billing Issues
CUST-01381,5/10/2024,,Active,62,55-64,Female,West,20,Middle,One Year,Standard,80.46,Credit Card,Yes,3,2,4,1611.62,12/27/2025,33,Low Risk,
CUST-01382,8/2/2024,11/30/2025,Churned,45,45-54,Female,Midwest,16,Middle,Month-to-Month,Standard,70.92,Mailed Check,Yes,0,2,5,1135.78,11/30/2025,34,Churned,Competitor Offer
CUST-01383,4/15/2024,,Active,41,35-44,Female,South,21,Low,Month-to-Month,Basic,52.88,Electronic Check,No,3,5,3,1112.06,9/10/2025,90,High Risk,
CUST-01384,9/3/2025,,Active,74,65+,Female,West,4,Middle,One Year,Basic,39.7,Mailed Check,No,6,2,2,159.4,10/19/2025,82,High Risk,
CUST-01385,3/18/2023,3/31/2024,Churned,79,65+,Female,Northeast,13,Low,Month-to-Month,Standard,75.03,Mailed Check,No,3,3,2,976.52,3/31/2024,76,Churned,Billing Issues
CUST-01386,5/2/2023,,Active,44,35-44,Female,South,32,High,One Year,Basic,40.83,Mailed Check,No,1,1,5,1308.39,12/11/2025,36,Low Risk,
CUST-01387,4/2/2025,,Active,54,45-54,Male,South,9,Low,Two Year,Premium,107.12,Mailed Check,No,3,1,3,965.69,12/9/2025,54,Medium Risk,
CUST-01388,5/12/2024,,Active,34,25-34,Female,West,20,Middle,Month-to-Month,Basic,43.24,Credit Card,Yes,4,0,3,866.1,11/22/2025,56,Medium Risk,
CUST-01389,12/14/2022,9/30/2025,Churned,55,55-64,Female,West,34,Low,Two Year,Standard,69.19,Credit Card,Yes,0,2,5,2355.58,9/30/2025,12,Churned,Competitor Offer
CUST-01390,1/20/2023,,Active,69,65+,Male,Midwest,36,High,Month-to-Month,Standard,73.34,Electronic Check,Yes,1,1,4,2643.54,11/30/2025,49,Medium Risk,
CUST-01391,4/18/2022,,Active,32,25-34,Non-binary,South,45,Middle,Month-to-Month,Standard,71.16,Mailed Check,No,2,3,4,3206.48,11/21/2025,60,Medium Risk,
CUST-01392,7/17/2022,,Active,20,18-24,Female,Northeast,42,High,One Year,Standard,82.39,Mailed Check,No,1,2,4,3465.34,12/9/2025,35,Low Risk,
CUST-01393,5/20/2022,,Active,65,65+,Male,South,44,High,Month-to-Month,Standard,89.89,Mailed Check,No,3,3,4,3960.56,12/2/2025,57,Medium Risk,
CUST-01394,8/21/2023,,Active,43,35-44,Female,Northeast,29,High,Month-to-Month,Standard,65.71,Bank Transfer,Yes,0,0,5,1908.56,12/17/2025,29,Low Risk,
CUST-01395,3/10/2022,,Active,64,55-64,Male,Midwest,46,Middle,One Year,Standard,73.12,Bank Transfer,Yes,0,0,5,3367.92,12/18/2025,16,Low Risk,
CUST-01396,7/6/2024,,Active,43,35-44,Male,Northeast,18,Low,Two Year,Basic,46.33,Bank Transfer,Yes,2,2,4,835.32,12/15/2025,30,Low Risk,
CUST-01397,4/17/2023,,Active,66,65+,Female,Northeast,33,Middle,Month-to-Month,Basic,51.84,Electronic Check,No,2,5,3,1713.06,10/27/2025,86,High Risk,
CUST-01398,11/15/2023,,Active,44,35-44,Male,Midwest,26,High,Month-to-Month,Standard,83.19,Credit Card,No,5,3,3,2166.69,9/10/2025,76,High Risk,
CUST-01399,6/21/2022,,Active,79,65+,Male,Northeast,43,Middle,One Year,Standard,85.18,Credit Card,No,2,3,4,3667.86,10/27/2025,40,Medium Risk,
CUST-01400,5/23/2025,,Active,61,55-64,Male,West,8,High,Month-to-Month,Premium,98.29,Bank Transfer,Yes,3,1,4,787.79,10/23/2025,58,Medium Risk,
CUST-01401,4/28/2022,8/31/2023,Churned,37,35-44,Male,South,17,Middle,One Year,Standard,86.16,Electronic Check,No,3,1,4,1466.01,8/31/2023,44,Churned,Relocation
CUST-01402,4/16/2025,,Active,64,55-64,Male,South,9,High,One Year,Standard,76.37,Mailed Check,No,0,1,5,688.48,11/2/2025,41,Medium Risk,
CUST-01403,10/15/2023,,Active,24,18-24,Female,West,27,Middle,Two Year,Basic,52.3,Bank Transfer,Yes,1,2,5,1414.44,12/19/2025,28,Low Risk,
CUST-01404,1/15/2025,12/31/2025,Churned,38,35-44,Female,Midwest,12,Middle,Month-to-Month,Standard,80.96,Electronic Check,No,2,2,4,972.73,12/31/2025,74,Churned,Competitor Offer
CUST-01405,4/27/2022,,Active,37,35-44,Female,South,45,Low,Two Year,Basic,41.37,Electronic Check,Yes,4,2,3,1864.13,12/7/2025,48,Medium Risk,
CUST-01406,8/22/2025,,Active,68,65+,Male,Midwest,5,Middle,Month-to-Month,Standard,87.7,Bank Transfer,No,1,1,5,439.82,10/26/2025,58,Medium Risk,
CUST-01407,9/7/2025,,Active,55,55-64,Female,South,4,High,Month-to-Month,Premium,118.89,Credit Card,Yes,1,2,4,477.34,12/7/2025,60,Medium Risk,
CUST-01408,6/24/2025,,Active,37,35-44,Female,West,7,Middle,Month-to-Month,Premium,100.31,Credit Card,Yes,0,1,4,703.67,11/29/2025,51,Medium Risk,
CUST-01409,7/1/2024,,Active,63,55-64,Male,Midwest,18,Low,Two Year,Basic,35.66,Electronic Check,No,2,5,2,642.94,10/11/2025,76,High Risk,
CUST-01410,11/16/2023,,Active,66,65+,Female,South,26,Low,Month-to-Month,Premium,116.14,Bank Transfer,Yes,0,1,4,3024.86,12/1/2025,43,Medium Risk,
CUST-01411,4/17/2024,,Active,37,35-44,Female,Northeast,21,High,Two Year,Basic,43.16,Electronic Check,Yes,2,0,5,907.66,12/16/2025,27,Low Risk,
CUST-01412,3/11/2025,,Active,38,35-44,Male,Northeast,10,Low,Two Year,Standard,71.35,Bank Transfer,Yes,0,1,5,714.57,12/20/2025,23,Low Risk,
CUST-01413,3/31/2025,,Active,61,55-64,Male,South,10,High,Month-to-Month,Standard,64.9,Bank Transfer,Yes,2,0,4,649.97,11/25/2025,48,Medium Risk,
CUST-01414,4/24/2025,,Active,59,55-64,Female,South,9,Low,Two Year,Basic,53.12,Credit Card,No,4,2,3,478.88,10/26/2025,57,Medium Risk,
CUST-01415,1/20/2023,,Active,19,18-24,Male,Midwest,36,Low,One Year,Basic,37.88,Mailed Check,No,2,1,4,1365.39,11/24/2025,47,Medium Risk,
CUST-01416,11/19/2022,,Active,38,35-44,Female,South,38,High,Month-to-Month,Basic,47.22,Bank Transfer,Yes,1,1,5,1797.2,11/5/2025,42,Medium Risk,
CUST-01417,4/26/2022,5/31/2024,Churned,71,65+,Male,South,26,Low,One Year,Basic,50.76,Bank Transfer,Yes,6,0,2,1321.28,5/31/2024,59,Churned,Service Issues
CUST-01418,10/30/2024,,Active,78,65+,Male,South,15,Middle,One Year,Standard,70.85,Bank Transfer,No,3,1,4,1064.87,12/20/2025,37,Low Risk,
CUST-01419,7/18/2022,,Active,51,45-54,Female,South,42,High,Month-to-Month,Basic,39.5,Credit Card,Yes,1,0,5,1661.36,12/13/2025,45,Medium Risk,
CUST-01420,11/20/2023,,Active,63,55-64,Female,South,26,Middle,Month-to-Month,Basic,47.04,Electronic Check,No,2,2,4,1225.17,11/6/2025,70,High Risk,
CUST-01421,11/15/2024,,Active,47,45-54,Female,South,14,Middle,One Year,Standard,71.29,Mailed Check,No,1,1,5,1000.2,12/25/2025,28,Low Risk,
CUST-01422,6/26/2024,,Active,75,65+,Male,South,19,Middle,One Year,Premium,101.42,Electronic Check,Yes,1,2,4,1930.02,12/8/2025,44,Medium Risk,
CUST-01423,12/29/2024,,Active,43,35-44,Female,South,13,Middle,One Year,Standard,78.88,Bank Transfer,No,3,3,3,1027.8,11/17/2025,50,Medium Risk,
CUST-01424,3/25/2022,,Active,62,55-64,Female,Northeast,46,Low,Month-to-Month,Basic,39.93,Credit Card,No,7,3,1,1839.18,9/21/2025,89,High Risk,
CUST-01425,7/15/2024,,Active,45,45-54,Male,Northeast,18,Middle,Two Year,Basic,48.11,Bank Transfer,No,2,3,4,867.42,11/4/2025,41,Medium Risk,
CUST-01426,12/30/2023,,Active,72,65+,Male,South,25,Middle,One Year,Standard,75.19,Mailed Check,No,3,1,4,1883.14,11/14/2025,41,Medium Risk,
CUST-01427,11/14/2024,,Active,49,45-54,Male,West,14,Low,One Year,Premium,125.4,Mailed Check,No,1,1,5,1759.36,12/29/2025,39,Low Risk,
CUST-01428,9/20/2025,,Active,36,35-44,Male,Midwest,4,Low,Month-to-Month,Basic,50.8,Credit Card,Yes,4,1,4,203.96,10/24/2025,66,Medium Risk,
CUST-01429,1/30/2023,,Active,63,55-64,Female,South,36,High,One Year,Basic,46.56,Electronic Check,No,1,3,5,1678.26,10/23/2025,53,Medium Risk,
CUST-01430,11/23/2023,,Active,38,35-44,Male,South,26,High,One Year,Standard,73.11,Credit Card,Yes,3,1,4,1904.16,12/5/2025,25,Low Risk,
CUST-01431,4/22/2024,,Active,69,65+,Male,West,21,Middle,Month-to-Month,Basic,53.56,Bank Transfer,Yes,6,1,3,1126.36,10/21/2025,67,Medium Risk,
CUST-01432,7/9/2023,,Active,38,35-44,Male,Midwest,30,Middle,Month-to-Month,Basic,54.6,Bank Transfer,Yes,3,1,3,1640.46,11/5/2025,57,Medium Risk,
CUST-01433,4/1/2022,,Active,71,65+,Male,West,45,Low,Month-to-Month,Basic,44.55,Credit Card,Yes,2,1,4,2007.43,11/26/2025,47,Medium Risk,
CUST-01434,3/24/2023,,Active,67,65+,Male,South,34,High,One Year,Standard,76.44,Credit Card,Yes,2,1,5,2602.41,12/29/2025,25,Low Risk,
CUST-01435,6/10/2024,8/31/2024,Churned,33,25-34,Male,Midwest,3,Middle,One Year,Basic,48.08,Electronic Check,No,7,1,2,144.24,8/31/2024,90,Churned,Service Issues
CUST-01436,5/19/2023,,Active,44,35-44,Male,Northeast,32,Middle,Month-to-Month,Standard,76.2,Bank Transfer,Yes,3,0,3,2441.82,10/25/2025,50,Medium Risk,
CUST-01437,7/30/2024,11/30/2024,Churned,36,35-44,Male,South,5,Low,One Year,Basic,59.5,Credit Card,Yes,4,1,4,297.5,11/30/2024,46,Churned,Poor Support Experience
CUST-01438,8/26/2025,10/31/2025,Churned,45,45-54,Female,South,3,Middle,One Year,Standard,64.66,Bank Transfer,No,2,1,4,193.98,10/31/2025,45,Churned,Competitor Offer
CUST-01439,4/21/2025,,Active,74,65+,Male,South,9,Middle,One Year,Basic,48.67,Credit Card,Yes,2,2,5,438.76,10/21/2025,41,Medium Risk,
CUST-01440,10/19/2023,,Active,34,25-34,Female,Midwest,27,High,Month-to-Month,Basic,52.64,Electronic Check,Yes,3,2,3,1423.65,10/28/2025,74,High Risk,
CUST-01441,11/13/2024,,Active,18,18-24,Male,Northeast,14,Middle,Month-to-Month,Standard,67.47,Bank Transfer,Yes,1,0,4,946.6,12/23/2025,32,Low Risk,
CUST-01442,8/12/2022,,Active,31,25-34,Female,South,41,High,Month-to-Month,Premium,116.51,Electronic Check,No,3,2,3,4783.91,9/15/2025,80,High Risk,
CUST-01443,1/25/2023,,Active,67,65+,Male,South,36,High,One Year,Premium,99.21,Bank Transfer,No,2,2,3,3576.03,12/9/2025,51,Medium Risk,
CUST-01444,8/5/2025,,Active,34,25-34,Male,Northeast,5,Middle,One Year,Standard,88.01,Bank Transfer,No,6,3,3,441.37,11/2/2025,66,Medium Risk,
CUST-01445,8/11/2023,,Active,19,18-24,Male,West,29,High,Two Year,Premium,120.15,Bank Transfer,No,0,1,4,3489.75,12/22/2025,29,Low Risk,
CUST-01446,12/15/2023,,Active,35,35-44,Male,South,25,Middle,One Year,Basic,53.16,Electronic Check,Yes,2,2,3,1331.4,11/22/2025,51,Medium Risk,
CUST-01447,3/21/2022,,Active,77,65+,Male,West,46,Low,One Year,Premium,90.91,Bank Transfer,Yes,1,1,5,4187.3,12/25/2025,22,Low Risk,
CUST-01448,6/10/2025,,Active,36,35-44,Male,South,7,Middle,Month-to-Month,Standard,86.7,Electronic Check,No,2,1,4,608.2,11/20/2025,65,Medium Risk,
CUST-01449,1/2/2022,,Active,71,65+,Female,Midwest,48,High,One Year,Premium,126.13,Bank Transfer,Yes,3,2,4,6061.8,12/30/2025,39,Low Risk,
CUST-01450,12/29/2023,11/30/2024,Churned,39,35-44,Female,South,12,High,Month-to-Month,Basic,56.14,Credit Card,Yes,7,2,1,674.52,11/30/2024,89,Churned,Poor Support Experience
CUST-01451,8/14/2022,,Active,47,45-54,Male,Midwest,41,Middle,Month-to-Month,Basic,47.49,Credit Card,Yes,3,1,3,1949.93,10/23/2025,61,Medium Risk,
CUST-01452,4/18/2022,,Active,58,55-64,Male,West,45,Middle,Month-to-Month,Standard,66.62,Bank Transfer,Yes,1,1,4,3001.9,12/30/2025,38,Low Risk,
CUST-01453,2/26/2025,,Active,30,25-34,Male,Northeast,11,Middle,Month-to-Month,Standard,82.2,Bank Transfer,Yes,1,1,4,905.43,12/12/2025,47,Medium Risk,
CUST-01454,8/26/2024,,Active,25,25-34,Female,South,17,Low,One Year,Basic,55.01,Mailed Check,Yes,1,1,4,936.83,12/27/2025,34,Low Risk,
CUST-01455,10/8/2022,,Active,46,45-54,Female,South,39,Middle,One Year,Standard,81.79,Electronic Check,No,3,3,3,3194.73,11/22/2025,59,Medium Risk,
CUST-01456,1/7/2024,,Active,30,25-34,Male,South,24,Middle,One Year,Standard,82.23,Bank Transfer,No,2,2,5,1975.98,12/19/2025,38,Low Risk,
CUST-01457,2/10/2025,,Active,79,65+,Female,West,11,Middle,Two Year,Basic,39.18,Bank Transfer,No,6,1,2,431.57,11/28/2025,68,Medium Risk,
CUST-01458,3/10/2023,,Active,31,25-34,Male,West,34,Middle,Month-to-Month,Standard,67.95,Bank Transfer,Yes,4,1,3,2313.36,12/7/2025,53,Medium Risk,
CUST-01459,9/25/2023,,Active,26,25-34,Female,Midwest,28,Low,Month-to-Month,Premium,102.38,Bank Transfer,Yes,3,2,4,2871.26,11/25/2025,57,Medium Risk,
CUST-01460,3/12/2022,,Active,73,65+,Female,South,46,Low,Two Year,Standard,70.5,Bank Transfer,Yes,3,2,4,3247.24,12/22/2025,22,Low Risk,
CUST-01461,4/23/2024,7/31/2024,Churned,30,25-34,Female,South,4,Middle,Month-to-Month,Basic,51.8,Bank Transfer,No,4,2,3,207.2,7/31/2024,83,Churned,Poor Support Experience
CUST-01462,3/29/2023,,Active,40,35-44,Female,South,34,High,One Year,Basic,52.86,Mailed Check,No,1,2,4,1799.61,10/27/2025,45,Medium Risk,
CUST-01463,8/5/2024,,Active,68,65+,Male,Midwest,17,High,Month-to-Month,Standard,89.14,Bank Transfer,No,3,1,5,1518.06,11/10/2025,57,Medium Risk,
CUST-01464,11/12/2023,,Active,48,45-54,Female,South,26,Middle,One Year,Standard,73.24,Credit Card,No,0,1,5,1907.54,12/16/2025,31,Low Risk,
CUST-01465,2/26/2022,,Active,77,65+,Female,Northeast,47,High,One Year,Standard,80.62,Mailed Check,No,4,1,4,3793.98,12/8/2025,44,Medium Risk,
CUST-01466,1/7/2022,,Active,24,18-24,Female,South,48,Middle,Month-to-Month,Premium,127.92,Bank Transfer,Yes,3,2,3,6147.84,11/10/2025,65,Medium Risk,
CUST-01467,3/17/2024,9/30/2024,Churned,56,55-64,Male,Midwest,7,Low,Two Year,Premium,113.64,Bank Transfer,Yes,1,2,4,795.48,9/30/2024,38,Churned,Price Too High
CUST-01468,7/14/2025,9/30/2025,Churned,29,25-34,Male,South,3,Middle,Month-to-Month,Standard,83.65,Electronic Check,No,4,3,2,250.95,9/30/2025,98,Churned,Service Issues
CUST-01469,8/18/2023,9/30/2025,Churned,41,35-44,Male,West,26,High,Month-to-Month,Premium,111.28,Bank Transfer,No,4,1,2,2896.62,9/30/2025,83,Churned,Price Too High
CUST-01470,10/10/2022,,Active,26,25-34,Male,West,39,Low,Two Year,Premium,112.33,Electronic Check,Yes,1,1,4,4387.59,12/9/2025,29,Low Risk,
CUST-01471,8/14/2024,,Active,57,55-64,Male,South,17,High,Month-to-Month,Premium,107.11,Credit Card,Yes,3,2,4,1824.09,11/15/2025,55,Medium Risk,
CUST-01472,9/19/2022,,Active,75,65+,Male,West,40,Middle,Two Year,Standard,76.12,Electronic Check,No,2,1,5,3049.36,12/26/2025,33,Low Risk,
CUST-01473,3/23/2024,12/31/2025,Churned,35,35-44,Male,Northeast,22,High,Two Year,Basic,46.6,Mailed Check,No,1,2,4,1026.6,12/31/2025,34,Churned,Needs Changed
